"weight";"lat";"lon"
"16";"47.94";"16.353"
"16";"47.94";"15.473"
"16";"47.94";"15.453"
"16";"47.94";"15.333"
"16";"47.94";"15.003"
"16";"47.94";"14.893"
"16";"47.94";"12.153"
"16";"47.93";"15.853"
"16";"47.93";"15.653"
"16";"47.93";"15.463"
"16";"47.93";"14.283"
"16";"47.93";"14.053"
"16";"47.93";"13.833"
"16";"47.93";"13.813"
"16";"47.93";"13.803"
"16";"47.93";"13.553"
"16";"47.93";"13.233"
"16";"47.93";"13.223"
"16";"47.93";"13.173"
"16";"47.93";"13.143"
"16";"47.93";"13.013"
"16";"47.93";"12.783"
"16";"47.93";"12.733"
"16";"47.92";"16.373"
"16";"47.92";"15.773"
"16";"47.92";"15.393"
"16";"47.92";"15.343"
"16";"47.92";"13.693"
"16";"47.92";"13.573"
"16";"47.92";"13.543"
"16";"47.92";"13.053"
"16";"47.92";"12.753"
"16";"47.91";"15.853"
"16";"47.91";"15.533"
"16";"47.91";"15.463"
"16";"47.91";"15.373"
"16";"47.91";"13.993"
"16";"47.91";"13.043"
"16";"47.91";"12.773"
"16";"47.9";"14.343"
"16";"47.9";"14.023"
"16";"47.9";"14.013"
"16";"47.9";"14.003"
"16";"47.9";"12.923"
"16";"47.89";"16.573"
"16";"47.89";"16.493"
"16";"47.89";"14.333"
"16";"47.89";"14.013"
"16";"47.89";"13.973"
"16";"47.89";"13.693"
"16";"47.89";"13.493"
"16";"47.89";"12.863"
"16";"47.88";"15.843"
"16";"47.88";"15.833"
"16";"47.88";"15.453"
"16";"47.88";"14.873"
"16";"47.88";"13.403"
"16";"47.88";"13.393"
"16";"47.88";"12.773"
"16";"47.87";"16.603"
"16";"47.87";"16.513"
"16";"47.87";"15.693"
"16";"47.87";"15.583"
"16";"47.87";"15.573"
"16";"47.87";"15.563"
"16";"47.87";"15.483"
"16";"47.87";"15.163"
"16";"47.87";"14.993"
"16";"47.87";"14.243"
"16";"47.87";"13.763"
"16";"47.87";"13.403"
"16";"47.87";"12.773"
"16";"47.87";"12.293"
"16";"47.86";"16.633"
"16";"47.86";"16.493"
"16";"47.86";"16.463"
"16";"47.86";"15.843"
"16";"47.86";"15.583"
"16";"47.86";"14.073"
"16";"47.86";"13.723"
"16";"47.86";"13.703"
"16";"47.86";"13.513"
"16";"47.86";"13.393"
"16";"47.86";"13.053"
"16";"47.86";"13.003"
"16";"47.86";"12.913"
"16";"47.86";"12.543"
"16";"47.85";"15.603"
"16";"47.85";"15.223"
"16";"47.85";"15.133"
"16";"47.85";"14.933"
"16";"47.85";"14.173"
"16";"47.85";"13.893"
"16";"47.85";"13.823"
"16";"47.85";"13.543"
"16";"47.85";"13.533"
"16";"47.85";"13.473"
"16";"47.85";"13.453"
"16";"47.85";"13.223"
"16";"47.85";"13.023"
"16";"47.84";"16.623"
"16";"47.84";"16.513"
"16";"47.84";"16.483"
"16";"47.84";"14.973"
"16";"47.84";"13.723"
"16";"47.84";"13.603"
"16";"47.84";"13.293"
"16";"47.84";"13.203"
"16";"47.84";"12.573"
"16";"47.84";"12.313"
"16";"47.84";"12.223"
"16";"47.83";"15.713"
"16";"47.83";"15.703"
"16";"47.83";"15.643"
"16";"47.83";"15.623"
"16";"47.83";"15.233"
"16";"47.83";"15.213"
"16";"47.83";"14.083"
"16";"47.83";"13.563"
"16";"47.83";"13.453"
"16";"47.83";"12.903"
"16";"47.83";"12.883"
"16";"47.83";"12.583"
"16";"47.83";"12.513"
"16";"47.83";"12.203"
"16";"47.83";"12.183"
"16";"47.82";"15.833"
"16";"47.82";"15.723"
"16";"47.82";"15.663"
"16";"47.82";"15.563"
"16";"47.82";"15.503"
"16";"47.82";"15.113"
"16";"47.82";"14.953"
"16";"47.82";"14.363"
"16";"47.82";"13.733"
"16";"47.82";"12.633"
"16";"47.82";"12.203"
"16";"47.81";"16.723"
"16";"47.81";"16.703"
"16";"47.81";"15.853"
"16";"47.81";"15.733"
"16";"47.81";"15.633"
"16";"47.81";"15.623"
"16";"47.81";"15.233"
"16";"47.81";"15.223"
"16";"47.81";"15.153"
"16";"47.81";"15.083"
"16";"47.81";"13.763"
"16";"47.81";"13.013"
"16";"47.81";"13.003"
"16";"47.81";"12.343"
"16";"47.8";"16.793"
"16";"47.8";"16.743"
"16";"47.8";"16.613"
"16";"47.8";"15.753"
"16";"47.8";"15.123"
"16";"47.8";"14.843"
"16";"47.8";"13.763"
"16";"47.8";"12.193"
"16";"47.8";"12.133"
"16";"47.79";"15.583"
"16";"47.79";"15.563"
"16";"47.79";"15.223"
"16";"47.79";"15.133"
"16";"47.79";"15.113"
"16";"47.79";"14.933"
"16";"47.79";"14.863"
"16";"47.79";"14.833"
"16";"47.79";"13.873"
"16";"47.79";"13.033"
"16";"47.79";"12.883"
"16";"47.79";"12.383"
"16";"47.79";"12.243"
"16";"47.78";"16.793"
"16";"47.78";"16.763"
"16";"47.78";"15.683"
"16";"47.78";"15.573"
"16";"47.78";"15.553"
"16";"47.78";"15.173"
"16";"47.78";"14.403"
"16";"47.78";"13.993"
"16";"47.78";"13.853"
"16";"47.78";"13.823"
"16";"47.78";"13.803"
"16";"47.78";"12.363"
"16";"47.78";"12.103"
"16";"47.77";"15.993"
"16";"47.77";"15.773"
"16";"47.77";"15.013"
"16";"47.77";"15.003"
"16";"47.77";"14.823"
"16";"47.77";"14.453"
"16";"47.76";"15.963"
"16";"47.76";"15.543"
"16";"47.76";"15.323"
"16";"47.76";"14.203"
"16";"47.76";"14.073"
"16";"47.76";"13.813"
"16";"47.76";"13.713"
"16";"47.76";"13.493"
"16";"47.76";"13.223"
"16";"47.76";"13.213"
"16";"47.76";"12.713"
"16";"47.76";"12.213"
"16";"47.75";"16.743"
"16";"47.75";"15.903"
"16";"47.75";"15.873"
"16";"47.75";"15.753"
"16";"47.75";"15.743"
"16";"47.75";"15.643"
"16";"47.75";"15.223"
"16";"47.75";"15.073"
"16";"47.75";"15.003"
"16";"47.75";"14.933"
"16";"47.75";"13.473"
"16";"47.75";"13.393"
"16";"47.75";"13.383"
"16";"47.74";"15.883"
"16";"47.74";"15.823"
"16";"47.74";"15.773"
"16";"47.74";"15.273"
"16";"47.74";"15.163"
"16";"47.74";"14.213"
"16";"47.74";"14.173"
"16";"47.74";"14.133"
"16";"47.74";"12.743"
"16";"47.74";"12.153"
"16";"47.74";"12.133"
"16";"47.73";"15.743"
"16";"47.73";"15.153"
"16";"47.73";"15.033"
"16";"47.73";"14.393"
"16";"47.73";"14.033"
"16";"47.73";"13.763"
"16";"47.73";"13.723"
"16";"47.73";"13.563"
"16";"47.73";"12.353"
"16";"47.73";"11.983"
"16";"47.72";"15.903"
"16";"47.72";"15.683"
"16";"47.72";"15.543"
"16";"47.72";"15.253"
"16";"47.72";"14.823"
"16";"47.72";"14.293"
"16";"47.72";"14.243"
"16";"47.72";"14.173"
"16";"47.72";"13.973"
"16";"47.72";"13.673"
"16";"47.72";"12.343"
"16";"47.72";"12.083"
"16";"47.72";"11.993"
"16";"47.71";"15.423"
"16";"47.71";"14.993"
"16";"47.71";"14.793"
"16";"47.71";"14.613"
"16";"47.71";"14.433"
"16";"47.71";"14.403"
"16";"47.71";"14.313"
"16";"47.71";"14.233"
"16";"47.71";"13.963"
"16";"47.71";"12.063"
"16";"47.7";"16.803"
"16";"47.7";"15.373"
"16";"47.7";"15.363"
"16";"47.7";"14.793"
"16";"47.7";"14.753"
"16";"47.7";"14.653"
"16";"47.7";"14.493"
"16";"47.7";"14.483"
"16";"47.7";"14.203"
"16";"47.7";"14.193"
"16";"47.7";"14.143"
"16";"47.7";"14.093"
"16";"47.7";"13.913"
"16";"47.7";"13.683"
"16";"47.7";"12.363"
"16";"47.7";"11.973"
"16";"47.69";"15.623"
"16";"47.69";"15.613"
"16";"47.69";"15.593"
"16";"47.69";"15.533"
"16";"47.69";"15.413"
"16";"47.69";"15.113"
"16";"47.69";"15.043"
"16";"47.69";"14.973"
"16";"47.69";"14.413"
"16";"47.69";"14.263"
"16";"47.69";"14.133"
"16";"47.69";"13.183"
"16";"47.69";"11.753"
"16";"47.68";"16.743"
"16";"47.68";"16.003"
"16";"47.68";"15.843"
"16";"47.68";"15.393"
"16";"47.68";"15.073"
"16";"47.68";"15.013"
"16";"47.68";"14.973"
"16";"47.68";"14.433"
"16";"47.68";"14.143"
"16";"47.68";"14.133"
"16";"47.68";"13.853"
"16";"47.68";"13.773"
"16";"47.68";"13.503"
"16";"47.68";"13.383"
"16";"47.68";"11.963"
"16";"47.68";"11.703"
"16";"47.67";"15.783"
"16";"47.67";"15.553"
"16";"47.67";"15.143"
"16";"47.67";"15.083"
"16";"47.67";"15.073"
"16";"47.67";"15.063"
"16";"47.67";"14.193"
"16";"47.67";"14.183"
"16";"47.67";"12.023"
"16";"47.67";"11.963"
"16";"47.66";"16.173"
"16";"47.66";"15.993"
"16";"47.66";"15.693"
"16";"47.66";"15.213"
"16";"47.66";"15.153"
"16";"47.66";"14.953"
"16";"47.66";"14.693"
"16";"47.66";"13.893"
"16";"47.66";"13.253"
"16";"47.66";"12.853"
"16";"47.66";"12.003"
"16";"47.66";"11.943"
"16";"47.65";"15.933"
"16";"47.65";"15.643"
"16";"47.65";"15.613"
"16";"47.65";"15.413"
"16";"47.65";"15.403"
"16";"47.65";"15.103"
"16";"47.65";"14.693"
"16";"47.65";"14.573"
"16";"47.65";"13.563"
"16";"47.65";"11.983"
"16";"47.65";"11.963"
"16";"47.65";"11.773"
"16";"47.64";"16.993"
"16";"47.64";"15.893"
"16";"47.64";"15.793"
"16";"47.64";"15.773"
"16";"47.64";"15.653"
"16";"47.64";"15.403"
"16";"47.64";"15.213"
"16";"47.64";"14.863"
"16";"47.64";"14.783"
"16";"47.63";"17.043"
"16";"47.63";"15.633"
"16";"47.63";"15.463"
"16";"47.63";"15.453"
"16";"47.63";"15.423"
"16";"47.63";"14.813"
"16";"47.63";"14.783"
"16";"47.63";"14.773"
"16";"47.63";"13.393"
"16";"47.63";"13.303"
"16";"47.62";"17.053"
"16";"47.62";"15.093"
"16";"47.62";"14.943"
"16";"47.62";"14.153"
"16";"47.62";"14.053"
"16";"47.62";"13.273"
"16";"47.62";"13.163"
"16";"47.62";"12.073"
"16";"47.61";"15.073"
"16";"47.61";"14.943"
"16";"47.61";"14.933"
"16";"47.61";"14.543"
"16";"47.61";"14.373"
"16";"47.61";"14.213"
"16";"47.61";"13.523"
"16";"47.61";"13.303"
"16";"47.61";"11.773"
"16";"47.61";"11.703"
"16";"47.6";"15.903"
"16";"47.6";"15.803"
"16";"47.6";"15.083"
"16";"47.6";"14.993"
"16";"47.6";"14.553"
"16";"47.6";"14.093"
"16";"47.6";"13.633"
"16";"47.6";"13.333"
"16";"47.6";"11.713"
"16";"47.6";"11.693"
"16";"47.59";"15.923"
"16";"47.59";"15.803"
"16";"47.59";"15.783"
"16";"47.59";"15.773"
"16";"47.59";"15.653"
"16";"47.59";"15.223"
"16";"47.59";"15.103"
"16";"47.59";"14.563"
"16";"47.59";"14.353"
"16";"47.59";"13.633"
"16";"47.59";"13.623"
"16";"47.59";"13.543"
"16";"47.59";"13.503"
"16";"47.59";"13.393"
"16";"47.59";"12.063"
"16";"47.59";"11.823"
"16";"47.58";"15.483"
"16";"47.58";"15.173"
"16";"47.58";"15.113"
"16";"47.58";"15.053"
"16";"47.58";"13.633"
"16";"47.58";"13.623"
"16";"47.58";"13.403"
"16";"47.58";"13.303"
"16";"47.58";"12.083"
"16";"47.57";"15.733"
"16";"47.57";"15.463"
"16";"47.57";"15.393"
"16";"47.57";"15.313"
"16";"47.57";"15.253"
"16";"47.57";"15.233"
"16";"47.57";"15.023"
"16";"47.57";"14.913"
"16";"47.57";"13.653"
"16";"47.57";"13.413"
"16";"47.57";"11.903"
"16";"47.57";"11.533"
"16";"47.56";"15.763"
"16";"47.56";"15.343"
"16";"47.56";"14.813"
"16";"47.56";"14.523"
"16";"47.56";"13.853"
"16";"47.56";"13.763"
"16";"47.56";"13.703"
"16";"47.55";"15.883"
"16";"47.55";"15.333"
"16";"47.55";"14.323"
"16";"47.55";"13.723"
"16";"47.55";"13.463"
"16";"47.55";"12.063"
"16";"47.55";"11.703"
"16";"47.55";"11.553"
"16";"47.54";"15.543"
"16";"47.54";"15.523"
"16";"47.54";"15.303"
"16";"47.54";"15.173"
"16";"47.54";"15.053"
"16";"47.54";"14.533"
"16";"47.54";"13.613"
"16";"47.54";"13.263"
"16";"47.54";"13.093"
"16";"47.54";"11.563"
"16";"47.53";"15.973"
"16";"47.53";"15.593"
"16";"47.53";"15.563"
"16";"47.53";"15.383"
"16";"47.53";"15.273"
"16";"47.53";"15.233"
"16";"47.53";"13.693"
"16";"47.53";"13.643"
"16";"47.53";"13.633"
"16";"47.53";"13.343"
"16";"47.53";"12.173"
"16";"47.52";"15.973"
"16";"47.52";"15.183"
"16";"47.52";"14.653"
"16";"47.52";"14.473"
"16";"47.52";"13.473"
"16";"47.52";"13.233"
"16";"47.51";"15.553"
"16";"47.51";"15.383"
"16";"47.51";"14.523"
"16";"47.51";"14.513"
"16";"47.51";"14.413"
"16";"47.51";"14.373"
"16";"47.51";"14.363"
"16";"47.51";"13.603"
"16";"47.51";"13.463"
"16";"47.51";"13.293"
"16";"47.51";"12.213"
"16";"47.51";"11.633"
"16";"47.5";"15.273"
"16";"47.5";"14.463"
"16";"47.5";"13.463"
"16";"47.49";"16.013"
"16";"47.49";"15.463"
"16";"47.49";"15.403"
"16";"47.49";"15.383"
"16";"47.49";"15.363"
"16";"47.49";"15.113"
"16";"47.49";"14.103"
"16";"47.49";"13.653"
"16";"47.49";"13.583"
"16";"47.49";"13.523"
"16";"47.49";"11.843"
"16";"47.48";"16.063"
"16";"47.48";"15.953"
"16";"47.48";"15.443"
"16";"47.48";"15.123"
"16";"47.48";"14.963"
"16";"47.48";"14.723"
"16";"47.48";"14.583"
"16";"47.48";"13.403"
"16";"47.48";"13.383"
"16";"47.48";"11.623"
"16";"47.47";"16.153"
"16";"47.47";"16.093"
"16";"47.47";"15.533"
"16";"47.47";"15.513"
"16";"47.47";"14.663"
"16";"47.47";"14.543"
"16";"47.47";"11.703"
"16";"47.46";"16.063"
"16";"47.46";"16.003"
"16";"47.46";"15.293"
"16";"47.46";"15.263"
"16";"47.46";"15.123"
"16";"47.46";"14.613"
"16";"47.46";"14.273"
"16";"47.46";"14.263"
"16";"47.46";"13.623"
"16";"47.45";"14.653"
"16";"47.45";"14.563"
"16";"47.45";"14.543"
"16";"47.45";"14.373"
"16";"47.45";"13.633"
"16";"47.45";"13.573"
"16";"47.45";"13.503"
"16";"47.44";"16.133"
"16";"47.44";"16.033"
"16";"47.44";"14.913"
"16";"47.44";"14.893"
"16";"47.44";"14.833"
"16";"47.44";"14.623"
"16";"47.44";"14.563"
"16";"47.44";"14.193"
"16";"47.44";"14.043"
"16";"47.44";"12.253"
"16";"47.43";"16.183"
"16";"47.43";"15.633"
"16";"47.43";"15.493"
"16";"47.43";"15.383"
"16";"47.43";"15.033"
"16";"47.43";"14.933"
"16";"47.43";"12.333"
"16";"47.43";"11.713"
"16";"47.42";"16.123"
"16";"47.42";"15.523"
"16";"47.42";"15.033"
"16";"47.42";"14.913"
"16";"47.42";"14.863"
"16";"47.42";"14.663"
"16";"47.42";"12.213"
"16";"47.41";"16.143"
"16";"47.41";"15.213"
"16";"47.41";"15.023"
"16";"47.41";"14.833"
"16";"47.41";"14.663"
"16";"47.41";"13.413"
"16";"47.41";"12.353"
"16";"47.4";"15.463"
"16";"47.4";"14.813"
"16";"47.4";"14.653"
"16";"47.4";"14.323"
"16";"47.4";"14.313"
"16";"47.4";"14.303"
"16";"47.4";"14.293"
"16";"47.4";"13.333"
"16";"47.4";"12.373"
"16";"47.39";"15.913"
"16";"47.39";"15.283"
"16";"47.39";"14.963"
"16";"47.39";"14.633"
"16";"47.39";"14.573"
"16";"47.39";"14.023"
"16";"47.39";"13.273"
"16";"47.38";"15.733"
"16";"47.38";"15.633"
"16";"47.38";"15.543"
"16";"47.38";"15.523"
"16";"47.38";"15.193"
"16";"47.38";"13.333"
"16";"47.38";"11.853"
"16";"47.37";"16.173"
"16";"47.37";"15.543"
"16";"47.37";"15.533"
"16";"47.37";"15.183"
"16";"47.37";"15.123"
"16";"47.37";"14.933"
"16";"47.37";"14.813"
"16";"47.37";"14.303"
"16";"47.37";"14.293"
"16";"47.37";"13.893"
"16";"47.37";"13.293"
"16";"47.36";"16.103"
"16";"47.36";"16.033"
"16";"47.36";"15.613"
"16";"47.36";"15.603"
"16";"47.36";"15.533"
"16";"47.36";"15.503"
"16";"47.36";"15.473"
"16";"47.36";"15.453"
"16";"47.36";"14.563"
"16";"47.36";"14.333"
"16";"47.36";"14.233"
"16";"47.35";"15.913"
"16";"47.35";"14.913"
"16";"47.35";"14.843"
"16";"47.35";"14.213"
"16";"47.35";"13.863"
"16";"47.35";"13.523"
"16";"47.35";"13.323"
"16";"47.35";"11.793"
"16";"47.34";"15.933"
"16";"47.34";"15.633"
"16";"47.34";"15.613"
"16";"47.34";"15.593"
"16";"47.34";"15.273"
"16";"47.34";"15.263"
"16";"47.34";"14.713"
"16";"47.34";"14.263"
"16";"47.34";"13.523"
"16";"47.34";"13.343"
"16";"47.34";"13.313"
"16";"47.33";"16.293"
"16";"47.33";"15.523"
"16";"47.33";"15.263"
"16";"47.33";"15.023"
"16";"47.32";"15.173"
"16";"47.32";"15.113"
"16";"47.32";"12.983"
"16";"47.32";"12.973"
"16";"47.32";"12.543"
"16";"47.31";"15.313"
"16";"47.31";"14.603"
"16";"47.31";"14.293"
"16";"47.3";"14.213"
"16";"47.3";"13.583"
"16";"47.29";"15.223"
"16";"47.29";"14.153"
"16";"47.28";"13.943"
"16";"47.28";"12.543"
"16";"47.27";"15.893"
"16";"47.27";"15.273"
"16";"47.27";"13.853"
"16";"47.26";"14.113"
"16";"47.25";"14.193"
"16";"47.24";"16.053"
"16";"47.24";"16.043"
"16";"47.24";"15.563"
"16";"47.24";"15.113"
"16";"47.24";"15.013"
"16";"47.24";"14.613"
"16";"47.24";"14.203"
"16";"47.24";"14.183"
"16";"47.24";"14.023"
"16";"47.24";"13.083"
"16";"47.23";"15.903"
"16";"47.23";"15.283"
"16";"47.23";"15.233"
"16";"47.23";"15.203"
"16";"47.23";"15.193"
"16";"47.23";"12.733"
"16";"47.23";"12.723"
"16";"47.22";"16.023"
"16";"47.22";"15.293"
"16";"47.22";"15.163"
"16";"47.22";"14.203"
"16";"47.22";"14.053"
"16";"47.22";"13.573"
"16";"47.21";"15.603"
"16";"47.21";"15.243"
"16";"47.21";"15.153"
"16";"47.21";"15.053"
"16";"47.21";"14.593"
"16";"47.21";"14.523"
"16";"47.21";"14.063"
"16";"47.21";"13.123"
"16";"47.21";"13.103"
"16";"47.21";"12.723"
"16";"47.2";"14.673"
"16";"47.19";"15.703"
"16";"47.19";"15.293"
"16";"47.19";"14.733"
"16";"47.18";"15.563"
"16";"47.18";"14.043"
"16";"47.17";"14.033"
"16";"47.17";"13.213"
"16";"47.17";"12.583"
"16";"47.16";"15.553"
"16";"47.16";"15.253"
"16";"47.16";"13.483"
"16";"47.16";"13.243"
"16";"47.16";"13.103"
"16";"47.15";"14.253"
"16";"47.15";"13.733"
"16";"47.15";"13.083"
"16";"47.15";"13.053"
"16";"47.15";"13.043"
"16";"47.15";"12.853"
"16";"47.15";"12.813"
"16";"47.14";"15.563"
"16";"47.14";"15.283"
"16";"47.14";"15.253"
"16";"47.14";"14.523"
"16";"47.14";"13.053"
"16";"47.13";"15.553"
"16";"47.13";"15.333"
"16";"47.13";"15.083"
"16";"47.13";"14.123"
"16";"47.13";"13.423"
"16";"47.13";"13.043"
"16";"47.13";"12.903"
"16";"47.13";"12.853"
"16";"47.12";"15.723"
"16";"47.12";"15.593"
"16";"47.12";"15.573"
"16";"47.12";"14.233"
"16";"47.12";"14.073"
"16";"47.12";"13.113"
"16";"47.12";"13.083"
"16";"47.12";"12.693"
"16";"47.11";"15.613"
"16";"47.11";"15.113"
"16";"47.11";"13.093"
"16";"47.1";"15.643"
"16";"47.1";"14.423"
"16";"47.1";"12.983"
"16";"47.1";"12.963"
"16";"47.09";"15.193"
"16";"47.09";"14.223"
"16";"47.09";"12.923"
"16";"47.08";"15.623"
"16";"47.08";"15.403"
"16";"47.08";"14.973"
"16";"47.08";"13.053"
"16";"47.07";"15.793"
"16";"47.07";"15.683"
"16";"47.07";"15.633"
"16";"47.07";"15.283"
"16";"47.07";"14.223"
"16";"47.06";"15.363"
"16";"47.06";"15.133"
"16";"47.06";"14.253"
"16";"47.05";"15.653"
"16";"47.05";"15.053"
"16";"47.05";"12.963"
"16";"47.04";"15.733"
"16";"47.04";"15.683"
"16";"47.04";"15.673"
"16";"47.04";"15.113"
"16";"47.04";"14.493"
"16";"47.04";"13.093"
"16";"47.04";"12.983"
"16";"47.04";"12.743"
"16";"47.04";"12.573"
"16";"47.03";"15.763"
"16";"47.03";"15.413"
"16";"47.03";"14.083"
"16";"47.03";"14.073"
"16";"47.03";"13.693"
"16";"47.03";"13.673"
"16";"47.02";"15.833"
"16";"47.02";"15.243"
"16";"47.02";"15.153"
"16";"47.02";"13.103"
"16";"47.02";"13.033"
"16";"47.02";"12.963"
"16";"47.01";"15.553"
"16";"47.01";"14.473"
"16";"47.01";"14.443"
"16";"47.01";"14.433"
"16";"47.01";"13.133"
"16";"47.01";"13.093"
"16";"47";"15.103"
"16";"47";"14.573"
"16";"47";"14.013"
"16";"47";"13.033"
"16";"47";"12.973"
"16";"47";"12.663"
"16";"46.99";"16.043"
"16";"46.99";"15.613"
"16";"46.99";"15.443"
"16";"46.99";"15.303"
"16";"46.99";"15.123"
"16";"46.99";"15.083"
"16";"46.99";"14.213"
"16";"46.99";"13.123"
"16";"46.99";"12.523"
"16";"46.98";"15.343"
"16";"46.98";"15.333"
"16";"46.98";"15.263"
"16";"46.98";"14.473"
"16";"46.98";"12.863"
"16";"46.97";"15.063"
"16";"46.97";"12.973"
"16";"46.97";"12.853"
"16";"46.96";"15.463"
"16";"46.96";"15.383"
"16";"46.96";"15.203"
"16";"46.96";"15.173"
"16";"46.96";"12.933"
"16";"46.95";"15.363"
"16";"46.95";"15.343"
"16";"46.95";"15.203"
"16";"46.95";"14.533"
"16";"46.95";"14.113"
"16";"46.94";"15.833"
"16";"46.94";"15.503"
"16";"46.94";"15.333"
"16";"46.93";"15.483"
"16";"46.93";"15.363"
"16";"46.93";"15.253"
"16";"46.93";"15.163"
"16";"46.93";"12.523"
"16";"46.92";"15.753"
"16";"46.92";"15.193"
"16";"46.92";"13.953"
"16";"46.91";"15.633"
"16";"46.91";"14.493"
"16";"46.9";"15.673"
"16";"46.9";"15.113"
"16";"46.9";"15.093"
"16";"46.9";"14.063"
"16";"46.89";"15.833"
"16";"46.89";"15.733"
"16";"46.89";"15.423"
"16";"46.89";"15.063"
"16";"46.88";"15.813"
"16";"46.88";"15.303"
"16";"46.88";"15.273"
"16";"46.88";"15.153"
"16";"46.88";"15.073"
"16";"46.88";"14.993"
"16";"46.88";"14.983"
"16";"46.88";"13.373"
"16";"46.87";"15.673"
"16";"46.87";"15.123"
"16";"46.87";"14.553"
"16";"46.86";"15.773"
"16";"46.86";"15.463"
"16";"46.86";"15.443"
"16";"46.86";"15.433"
"16";"46.86";"15.373"
"16";"46.86";"15.253"
"16";"46.86";"15.083"
"16";"46.86";"12.723"
"16";"46.85";"15.513"
"16";"46.85";"15.453"
"16";"46.85";"15.213"
"16";"46.85";"15.163"
"16";"46.85";"14.433"
"16";"46.84";"15.363"
"16";"46.83";"15.523"
"16";"46.83";"15.333"
"16";"46.83";"13.343"
"16";"46.82";"15.543"
"16";"46.82";"15.503"
"16";"46.82";"15.413"
"16";"46.82";"12.313"
"16";"46.81";"15.673"
"16";"46.81";"15.493"
"16";"46.81";"15.283"
"16";"46.8";"15.553"
"16";"46.8";"15.493"
"16";"46.8";"15.463"
"16";"46.79";"15.713"
"16";"46.78";"15.953"
"16";"46.78";"15.553"
"16";"46.78";"15.273"
"16";"46.78";"15.143"
"16";"46.77";"15.733"
"16";"46.77";"15.603"
"16";"46.77";"15.303"
"16";"46.76";"15.933"
"16";"46.76";"15.893"
"16";"46.76";"15.843"
"16";"46.76";"15.813"
"16";"46.76";"15.513"
"16";"46.75";"15.983"
"16";"46.75";"15.763"
"16";"46.75";"15.543"
"16";"46.75";"15.513"
"16";"46.74";"15.883"
"16";"46.74";"15.653"
"16";"46.74";"15.563"
"16";"46.74";"15.523"
"16";"46.73";"15.063"
"16";"46.72";"15.923"
"16";"46.71";"15.883"
"16";"46.7";"15.813"
"16";"46.69";"15.433"
"16";"46.68";"15.953"
"16";"46.67";"15.213"
"16";"46.67";"15.133"
"16";"46.64";"15.683"
"16";"46.63";"16.043"
"16";"46.63";"15.693"
"16";"46.63";"15.113"
"16";"46.62";"15.553"
"16";"46.6";"16.013"
"16";"46.6";"15.923"
"16";"46.6";"15.903"
"16";"46.6";"15.193"
"16";"46.58";"15.903"
"16";"46.58";"15.013"
"16";"46.58";"13.923"
"16";"46.57";"15.723"
"16";"46.56";"15.893"
"16";"46.55";"15.323"
"16";"46.51";"14.993"
"16";"46.44";"14.203"
"16";"46.43";"15.273"
"16";"46.42";"14.263"
"16";"46.42";"14.253"
"16";"46.4";"15.173"
"16";"46.39";"14.243"
"16";"46.38";"15.963"
"16";"46.37";"15.063"
"16";"46.33";"15.153"
"16";"46.26";"15.293"
"16";"46.23";"15.303"
"16";"46.21";"16.023"
"16";"46.19";"15.063"
"16";"46.07";"14.883"
"16";"46.04";"14.993"
"16";"46.02";"14.973"
"16";"46.01";"15.053"
"16";"46";"15.033"
"16";"45.99";"15.053"
"16";"45.99";"14.973"
"16";"45.98";"15.093"
"16";"45.98";"15.033"
"16";"45.97";"15.043"
"16";"45.95";"15.553"
"16";"45.93";"15.153"
"16";"45.92";"15.193"
"16";"45.9";"15.283"
"16";"45.84";"15.323"
"16";"45.83";"15.113"
"16";"45.81";"15.713"
"16";"45.77";"15.163"
"16";"45.76";"15.393"
"16";"45.74";"15.503"
"16";"45.71";"15.573"
"16";"45.71";"15.523"
"16";"45.7";"15.533"
"16";"45.66";"15.633"
"16";"45.64";"15.633"
"16";"45.62";"15.723"
"16";"45.62";"15.673"
"16";"45.6";"15.743"
"16";"45.6";"15.733"
"16";"45.59";"15.173"
"15";"49.71";"15.243"
"15";"49.7";"15.233"
"15";"49.69";"15.273"
"15";"49.62";"15.253"
"15";"49.58";"15.173"
"15";"49.57";"15.023"
"15";"49.54";"14.783"
"15";"49.53";"15.283"
"15";"49.51";"15.023"
"15";"49.46";"15.083"
"15";"49.45";"15.603"
"15";"49.45";"15.593"
"15";"49.45";"15.293"
"15";"49.45";"15.283"
"15";"49.45";"15.263"
"15";"49.43";"15.283"
"15";"49.42";"15.683"
"15";"49.4";"14.843"
"15";"49.39";"15.573"
"15";"49.38";"14.433"
"15";"49.37";"15.063"
"15";"49.37";"14.443"
"15";"49.37";"14.433"
"15";"49.36";"15.073"
"15";"49.36";"14.853"
"15";"49.35";"15.273"
"15";"49.35";"15.263"
"15";"49.35";"15.253"
"15";"49.35";"15.083"
"15";"49.35";"14.463"
"15";"49.34";"15.233"
"15";"49.34";"14.483"
"15";"49.33";"15.213"
"15";"49.33";"15.203"
"15";"49.31";"14.833"
"15";"49.31";"14.693"
"15";"49.3";"15.163"
"15";"49.3";"14.723"
"15";"49.3";"14.543"
"15";"49.29";"16.183"
"15";"49.29";"15.483"
"15";"49.29";"15.143"
"15";"49.29";"14.533"
"15";"49.28";"15.463"
"15";"49.28";"15.143"
"15";"49.27";"16.163"
"15";"49.27";"15.293"
"15";"49.27";"15.233"
"15";"49.26";"15.243"
